url,Nature of Business,Location,Year of Establishment,Main Categories,Major Markets,Total Employees,Annual Turnover,Brands,Contact Person,Position,Office Address,Country / Region
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Daeyang-Corporation/1X0A3YOI?fairCode=foodexpopro&locale=en,,"Korea, Republic Of",,"Food, Food & Beverage",,,,,Kyungme Boo,,"29, Mandeok-ro","Korea, Republic Of"
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Danmijeong-Agricultural-Corporation/1S00PDRTU?fairCode=foodexpopro&locale=en,,"Korea, Republic Of",,,,,,,Ye Jung Kim,,"83-3, Palgong-ro 149-gil, Wachon-myeon, Gyeongsan-si, Gyeongsa, Republic of Korea","Korea, Republic Of"
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Deal-Value-Thailand-Co-Ltd-/1S00PCS7N?fairCode=foodexpopro&locale=en,,Thailand,,,,,,,Miss ploypairin chaimano,,,Thailand
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Donghwa-Food/1X0960CO?fairCode=foodexpopro&locale=en,,"Korea, Republic Of",,"Food, Food & Beverage",,,,,Ji Yeon Lee,CEO,"931-1 Daepyo-dong, Sokcho-city, Kangwon-do, 217-100, Korea, Republic Of","Korea, Republic Of"
https://sourcing.hktdc.com/en/Supplier-Store/Profile/DONGJIN-PHARMACEUTICAL-CO-LTD/1S00OQVXE?fairCode=foodexpopro&locale=en,"Importer, Manufacturer","Korea, Republic Of",,Food,,,,,Mr Maosen Li,,23 Amjilgol-Gill Jewon-Myeon Geumsan-Gun Chungchengnam-Dao Korea,"Korea, Republic Of"
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Dr-Chung-s-Food/1S00PD6SI?fairCode=foodexpopro&locale=en,,"Korea, Republic Of View details Factories & Facilities",,,,,,,Ms GAEUN KIM,,,"Korea, Republic Of"
https://sourcing.hktdc.com/en/Supplier-Store/Profile/EVERS-Co-Ltd-/1S00PDRVO?fairCode=foodexpopro&locale=en,,"Korea, Republic Of",,,,,,,Deukhwan Lee,,"108, Hyeonchon-gil, Socho-myeon, Wonju-si, Gangwon-do, Republic of Korea","Korea, Republic Of"
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Egg-Rich-House/1S00PDRUR?fairCode=foodexpopro&locale=en,,"Korea, Republic Of",,,,,,,Kukdong Moon,,"244-71, Geumpyeong-ro, Jisu-myeon, Jinju, Republic of Korea","Korea, Republic Of"
https://sourcing.hktdc.com/en/Supplier-Store/Profile/FD-FARM-Co-Ltd-/1S00PD8QM?fairCode=foodexpopro&locale=en,,"Korea, Republic Of",,,,,,,Taehoon Kim,,,"Korea, Republic Of"
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Farmjoa/1S00P4FMR?fairCode=foodexpopro&locale=en,,"Korea, Republic Of",,Food,,,,,Eun-kyung Hwang,,"33, Beonyeong-ro 1-gil, Iksan-si, Jeonbuk-do, Republic of Korea","Korea, Republic Of"
